id, x, y, theta, volume, gfp, rfp, yfp, cfp
49472, 285.323181, 0.507112, 9.271040, 3.687384, 184, 0, 0, 0
49473, -127.864029, 58.342876, 9.240307, 3.641183, 182, 0, 0, 0
49474, -317.100098, -172.603836, 9.903988, 3.654324, 0, 182, 0, 0
49475, -579.951904, 81.323479, 9.162785, 3.332958, 166, 0, 0, 0
49476, 305.565125, -501.612793, 8.251385, 3.830755, 191, 0, 0, 0
49477, 135.087646, 319.409332, 10.761286, 3.678647, 183, 0, 0, 0
49478, -38.336292, -393.222504, 11.824929, 3.944834, 0, 197, 0, 0
49479, -290.224915, -265.800507, 9.458405, 3.645841, 0, 182, 0, 0
49480, 162.308212, -195.346680, 8.347841, 3.418550, 0, 170, 0, 0
49481, -91.006584, -647.274170, 7.960324, 4.040117, 202, 0, 0, 0
49482, 313.593414, -159.318253, 8.974983, 3.694473, 184, 0, 0, 0
49483, -87.779976, -279.108551, 7.529191, 3.966594, 0, 198, 0, 0
49484, -578.717102, -296.115967, 10.871836, 3.667607, 183, 0, 0, 0
49485, -351.375519, -144.465729, 9.741317, 4.027726, 0, 201, 0, 0
49486, 168.137039, 197.010315, 4.029535, 3.813057, 190, 0, 0, 0
49487, 291.346069, -181.396637, 9.034461, 3.630574, 181, 0, 0, 0
49488, -91.973869, -373.763580, 8.008842, 3.935279, 196, 0, 0, 0
49489, 439.143799, -77.023651, 11.701740, 3.451524, 172, 0, 0, 0
49490, -245.558365, -346.535126, 7.232778, 3.320179, 0, 166, 0, 0
49491, -494.292572, 210.154144, 9.278085, 3.843669, 192, 0, 0, 0
49492, -113.539696, 394.575043, 5.565105, 3.610803, 0, 180, 0, 0
49493, -208.816193, -345.401093, 7.451308, 3.880027, 0, 194, 0, 0
49494, 246.089951, -282.651855, 8.644970, 3.740738, 187, 0, 0, 0
49495, 140.469330, -352.710388, 8.302963, 3.774635, 0, 188, 0, 0
49496, -533.013245, -62.474533, 8.000288, 3.904495, 0, 195, 0, 0
49497, 537.895508, -264.974457, 10.929360, 3.921001, 196, 0, 0, 0
49498, 245.680222, -309.443939, 8.629762, 3.473226, 173, 0, 0, 0
49499, 203.456299, 563.994324, 8.259897, 3.704644, 185, 0, 0, 0
49500, -623.667725, -219.434265, 10.908644, 3.815166, 190, 0, 0, 0
49501, 105.243797, -133.638840, 8.579775, 3.398463, 0, 169, 0, 0
49502, -111.061340, 646.747375, 9.106170, 3.714691, 0, 185, 0, 0
49503, 233.900772, 511.307251, 10.377937, 3.689135, 0, 184, 0, 0
49504, -353.004150, -328.483795, 9.638728, 3.496338, 0, 174, 0, 0
49505, 20.417906, -448.547882, 10.387801, 3.481179, 174, 0, 0, 0
49506, -374.847412, -169.551895, 9.308951, 3.602307, 180, 0, 0, 0
49507, -393.952423, -75.496109, 6.500478, 3.532600, 0, 176, 0, 0
49508, 292.240082, -443.519073, 8.220658, 3.478790, 0, 173, 0, 0
49509, 399.952911, 169.078857, 7.068488, 3.767156, 0, 188, 0, 0
49510, -26.240992, -128.294739, 4.569814, 3.592571, 0, 179, 0, 0
49511, 246.756912, -357.050171, 8.418186, 3.647335, 0, 182, 0, 0
49512, -489.699005, 141.352539, 8.828395, 3.739997, 186, 0, 0, 0
49513, 230.342407, -123.680855, 9.096259, 3.687984, 0, 184, 0, 0
49514, -593.228333, 72.666458, 9.283428, 3.531011, 176, 0, 0, 0
49515, 85.505447, 567.482117, 7.964395, 4.239423, 0, 211, 0, 0
49516, 322.788727, 257.897858, 6.982722, 3.613629, 180, 0, 0, 0
49517, 258.365356, -595.323486, 12.836589, 3.783339, 189, 0, 0, 0
49518, -141.970123, -244.632812, 7.111100, 3.506377, 0, 175, 0, 0
49519, -178.736649, -436.642944, 7.349344, 3.265381, 163, 0, 0, 0
49520, 589.216736, -21.238407, 11.930492, 3.429107, 0, 171, 0, 0
49521, 380.562927, 268.190826, 6.959332, 3.731640, 186, 0, 0, 0
49522, 82.633232, 10.704978, 13.146694, 3.614372, 0, 180, 0, 0
49523, -352.422516, -557.756653, 8.226400, 3.594199, 179, 0, 0, 0
49524, -249.415192, 499.775543, 8.099923, 3.776639, 0, 188, 0, 0
49525, -193.666962, 437.373016, 4.944965, 3.542985, 177, 0, 0, 0
49526, -4.666678, 473.520111, 7.770180, 3.378103, 168, 0, 0, 0
49527, -78.053589, -16.019678, 9.890644, 3.480551, 174, 0, 0, 0
49528, 115.077911, -69.574646, 11.790806, 3.253025, 0, 162, 0, 0
49529, -441.998932, 12.928328, 12.270729, 3.296748, 0, 164, 0, 0
49530, -125.429222, 432.697571, 7.532666, 3.740574, 187, 0, 0, 0
49531, 67.469482, -101.843956, 8.525699, 3.416857, 170, 0, 0, 0
49532, 392.057800, 507.104309, 9.345037, 3.419720, 0, 170, 0, 0
49533, -622.450256, -85.188004, 7.155900, 3.524904, 0, 176, 0, 0
49534, -456.147247, 215.652115, 6.190790, 3.914193, 0, 195, 0, 0
49535, -504.219635, -185.095551, 9.572783, 3.738580, 0, 186, 0, 0
49536, -43.520653, 270.690186, 4.512038, 3.740850, 187, 0, 0, 0
49537, -628.008728, 60.922050, 8.052860, 3.587539, 179, 0, 0, 0
49538, 506.042847, 58.678520, 9.853588, 3.546522, 177, 0, 0, 0
49539, -99.269539, -119.028320, 7.506551, 3.782856, 0, 189, 0, 0
49540, -290.991028, -209.762421, 7.099645, 3.905396, 195, 0, 0, 0
49541, 111.565483, -240.638260, 11.468843, 3.481474, 174, 0, 0, 0
49542, 3.205051, 311.583527, 8.093704, 3.772218, 188, 0, 0, 0
49543, -287.057617, 118.893913, 8.950760, 3.841796, 0, 192, 0, 0
49544, 19.211826, -342.768555, 8.203561, 3.749766, 187, 0, 0, 0
49545, -106.939804, 401.655884, 5.580198, 3.737350, 0, 186, 0, 0
49546, 214.796204, -266.071472, 8.702318, 3.368425, 0, 168, 0, 0
49547, 242.559052, -193.760422, 6.002965, 3.553183, 177, 0, 0, 0
49548, -418.835724, 133.708374, 9.034012, 3.432051, 171, 0, 0, 0
49549, 241.256348, 167.793854, 7.045262, 3.791829, 0, 189, 0, 0
49550, 295.186737, 229.253540, 8.332787, 3.324213, 0, 166, 0, 0
49551, 160.875137, -326.852631, 11.544544, 3.965369, 0, 198, 0, 0
49552, 136.052872, -614.637451, 8.455857, 3.407395, 170, 0, 0, 0
49553, -317.102722, -387.639099, 7.377033, 3.803590, 0, 190, 0, 0
49554, -233.428757, 394.839966, 4.969376, 3.510682, 0, 175, 0, 0
49555, 254.653885, -277.831329, 8.649985, 3.231067, 161, 0, 0, 0
49556, 488.887726, 201.410889, 8.693744, 4.026255, 201, 0, 0, 0
49557, 338.683319, 147.954407, 9.467968, 3.405643, 0, 170, 0, 0
49558, -204.483261, -221.259247, 10.224607, 3.706566, 185, 0, 0, 0
49559, -488.893250, -89.748772, 10.791340, 3.613336, 0, 180, 0, 0
49560, 520.070251, -335.363739, 7.105685, 3.288077, 164, 0, 0, 0
49561, 319.192352, 435.570282, 7.373988, 3.722530, 0, 186, 0, 0
49562, 137.880508, -229.785187, 8.343212, 3.727477, 186, 0, 0, 0
49563, 3.641148, -301.341888, 8.197619, 3.247826, 162, 0, 0, 0
49564, 203.243530, -509.915649, 11.264067, 3.565466, 0, 178, 0, 0
49565, 334.827087, -574.482056, 7.644411, 3.366532, 0, 168, 0, 0
49566, 345.727142, -274.692596, 5.995198, 3.842785, 192, 0, 0, 0
49567, 315.430420, 302.622284, 10.137321, 3.519837, 175, 0, 0, 0
49568, -209.436737, -534.475769, 3.570571, 3.423026, 0, 171, 0, 0
49569, -382.651428, -353.033447, 10.054301, 3.765229, 188, 0, 0, 0
49570, -143.979050, 525.987000, 7.866177, 3.572330, 0, 178, 0, 0
49571, 45.001122, 283.179565, 7.625680, 3.773673, 0, 188, 0, 0
49572, 310.854156, 156.580414, 9.476217, 4.088631, 204, 0, 0, 0
49573, 65.846252, 148.462006, 10.810101, 3.557722, 0, 177, 0, 0
49574, -194.742905, 63.317299, 9.060122, 3.773128, 0, 188, 0, 0
49575, 228.834991, 180.862671, 7.157458, 3.463001, 0, 173, 0, 0
49576, -460.337311, 8.200313, 9.141329, 3.207669, 160, 0, 0, 0
49577, -392.281494, 111.752090, 9.025049, 3.946726, 0, 197, 0, 0
49578, 257.150574, 101.525810, 12.886662, 3.400309, 170, 0, 0, 0
49579, 228.189407, -449.289886, 8.313733, 3.697148, 184, 0, 0, 0
49580, 104.807457, 451.815125, 7.017212, 3.549557, 0, 177, 0, 0
49581, -360.853851, -56.724567, 6.583127, 3.501773, 0, 175, 0, 0
49582, -451.652710, -219.719803, 9.990004, 3.630708, 181, 0, 0, 0
49583, 208.291794, 462.442108, 10.296968, 3.617770, 180, 0, 0, 0
49584, 583.950195, 172.597031, 10.816028, 3.472771, 173, 0, 0, 0
49585, -403.359192, -138.535599, 9.674719, 3.854596, 0, 192, 0, 0
49586, -66.537285, 306.902374, 4.959289, 3.590434, 0, 179, 0, 0
49587, -427.373718, 348.863953, 8.606206, 3.309754, 165, 0, 0, 0
49588, -64.754059, -107.527283, 7.486199, 3.457841, 172, 0, 0, 0
49589, -322.495270, 335.995392, 12.180093, 3.561129, 0, 178, 0, 0
49590, -243.986938, 130.772232, 5.956307, 3.806546, 190, 0, 0, 0
49591, -567.442200, -71.283577, 6.547708, 3.301126, 165, 0, 0, 0
49592, -268.242798, 277.548065, 8.865647, 3.718915, 185, 0, 0, 0
49593, 626.552612, 208.985748, 8.267893, 3.546348, 177, 0, 0, 0
49594, 149.024063, 396.972717, 10.465980, 3.273417, 163, 0, 0, 0
49595, -502.787842, 307.465424, 7.582253, 3.259597, 0, 162, 0, 0
49596, 642.065918, 19.028757, 11.751205, 3.915893, 195, 0, 0, 0
49597, 82.810539, -225.026001, 11.384471, 3.467919, 173, 0, 0, 0
49598, 525.650330, -136.935928, 12.633728, 3.397699, 169, 0, 0, 0
49599, -22.676588, -340.653564, 5.119353, 4.008936, 200, 0, 0, 0
49600, -635.055664, -144.424881, 6.615791, 3.546900, 0, 177, 0, 0
49601, 139.232040, -145.748123, 8.512194, 3.585354, 0, 179, 0, 0
49602, -42.244106, 362.357971, 8.204367, 3.991235, 0, 199, 0, 0
49603, 92.871033, -33.880116, 11.145299, 3.195573, 0, 159, 0, 0
49604, -452.729919, 336.653198, 8.088727, 3.215375, 0, 160, 0, 0
49605, -379.497284, -101.876602, 9.670177, 3.419643, 170, 0, 0, 0
49606, -145.164261, 190.349899, 11.481140, 3.588201, 179, 0, 0, 0
49607, -146.091354, -404.644287, 4.952283, 3.672251, 183, 0, 0, 0
49608, -16.228146, 562.527466, 10.436201, 3.384314, 169, 0, 0, 0
49609, -245.585129, -605.950500, 9.452102, 3.475751, 0, 173, 0, 0
49610, -419.800323, -291.218018, 6.857520, 3.642418, 0, 182, 0, 0
49611, 458.522400, -153.180283, 5.463959, 3.698420, 0, 184, 0, 0
49612, -154.138596, -215.603516, 10.366381, 3.436686, 171, 0, 0, 0
49613, 19.545351, 456.024658, 8.072072, 3.902833, 195, 0, 0, 0
49614, -296.817169, 443.244843, 10.461395, 3.393987, 169, 0, 0, 0
49615, 363.180206, -380.357086, 8.640560, 3.749298, 187, 0, 0, 0
49616, -434.577698, 399.628845, 9.093758, 3.266424, 0, 163, 0, 0
49617, 330.480499, -346.740082, 8.571969, 3.656224, 0, 182, 0, 0
49618, 333.098938, -260.824036, 6.019804, 3.557105, 177, 0, 0, 0
49619, -601.405945, -8.787806, 10.462923, 3.387231, 169, 0, 0, 0
49620, -373.951050, 383.281891, 9.684484, 3.561095, 0, 178, 0, 0
49621, -49.136318, -119.851295, 7.452878, 3.707726, 0, 185, 0, 0
49622, 402.071533, 312.895874, 7.172165, 3.809909, 190, 0, 0, 0
49623, 61.935955, -421.459442, 7.704978, 3.624508, 181, 0, 0, 0
49624, 191.150940, -390.944092, 10.979025, 3.176686, 0, 158, 0, 0
49625, 603.802002, -160.828629, 11.211664, 3.635344, 0, 181, 0, 0
49626, -302.704041, 338.632355, 12.196324, 3.971752, 0, 198, 0, 0
49627, -309.225983, -48.573200, 9.753689, 3.405721, 0, 170, 0, 0
49628, 640.400635, 107.976135, 9.950775, 3.491235, 0, 174, 0, 0
49629, 132.073257, -165.873734, 8.562153, 3.206064, 160, 0, 0, 0
49630, -174.214905, 431.337646, 5.316258, 4.028042, 0, 201, 0, 0
49631, -411.303925, 172.593536, 9.040772, 3.528510, 0, 176, 0, 0
49632, -325.155182, 158.003296, 9.081194, 3.579186, 0, 178, 0, 0
49633, 197.330765, -314.155029, 8.725532, 3.541609, 177, 0, 0, 0
49634, -252.489792, 334.707062, 12.078285, 3.656657, 182, 0, 0, 0
49635, 88.464249, 236.992371, 10.103820, 3.399090, 0, 169, 0, 0
49636, -148.592728, -173.233078, 7.916030, 3.863503, 0, 193, 0, 0
49637, -150.716324, 371.936493, 5.286652, 3.299124, 0, 164, 0, 0
49638, 55.648251, -625.130310, 8.847957, 3.801890, 190, 0, 0, 0
49639, 415.540466, -236.325897, 8.530330, 3.461030, 173, 0, 0, 0
49640, 133.668701, -534.787354, 7.743734, 3.214806, 160, 0, 0, 0
49641, 26.479326, -112.266060, 11.678121, 3.306786, 165, 0, 0, 0
49642, -26.674112, 583.249084, 10.448196, 3.390986, 0, 169, 0, 0
49643, 108.726059, -426.207001, 11.187101, 3.752514, 187, 0, 0, 0
49644, 9.547163, -530.848328, 7.058698, 3.220258, 0, 161, 0, 0
49645, 593.698120, -178.783493, 10.946330, 3.070987, 153, 0, 0, 0
49646, 344.488586, -530.202271, 8.457676, 3.456950, 172, 0, 0, 0
49647, 170.456039, 169.881516, 7.180278, 3.697989, 0, 184, 0, 0
49648, 504.926422, -292.969696, 10.310590, 3.234741, 0, 161, 0, 0
49649, -55.966782, 596.004883, 11.135555, 4.034451, 0, 201, 0, 0
49650, 279.116455, -330.887970, 8.576924, 3.650321, 182, 0, 0, 0
49651, 449.410126, 459.692017, 8.895573, 3.467375, 0, 173, 0, 0
49652, -94.074738, 287.356537, 8.371576, 3.855593, 0, 192, 0, 0
49653, 145.924149, -341.858734, 11.428921, 3.458378, 172, 0, 0, 0
49654, -225.095520, -86.554184, 9.805638, 3.491389, 174, 0, 0, 0
49655, -163.747879, -626.458374, 7.237942, 3.506594, 175, 0, 0, 0
49656, -287.069519, -506.960114, 7.257509, 3.467899, 173, 0, 0, 0
49657, 156.630859, -341.919678, 11.442474, 3.556317, 0, 177, 0, 0
49658, -270.871338, -298.152832, 7.248218, 3.435024, 171, 0, 0, 0
49659, 545.200806, -344.525970, 6.852293, 3.775594, 0, 188, 0, 0
49660, 68.141479, -45.549049, 9.578492, 3.279975, 0, 163, 0, 0
49661, -455.895966, 298.622894, 8.550099, 3.835423, 0, 191, 0, 0
49662, 512.386841, 93.804558, 9.695206, 3.279463, 0, 163, 0, 0
49663, 4.726366, 127.541451, 10.519175, 3.415319, 0, 170, 0, 0
49664, -314.134277, -326.095306, 7.265600, 3.089684, 0, 154, 0, 0
49665, -326.907166, -265.959167, 6.818847, 3.672579, 183, 0, 0, 0
49666, 60.925404, 633.639221, 8.335176, 3.210721, 0, 160, 0, 0
49667, 24.006111, 589.556763, 7.952928, 3.304554, 0, 165, 0, 0
49668, -187.327042, -90.914268, 9.725628, 3.393838, 0, 169, 0, 0
49669, 23.505583, 326.472870, 8.600365, 3.249775, 162, 0, 0, 0
49670, -567.627625, -81.494499, 6.556519, 3.622815, 0, 181, 0, 0
49671, 538.574158, -32.666145, 12.530809, 3.514681, 175, 0, 0, 0
49672, 351.909912, 458.632050, 7.786805, 3.464844, 173, 0, 0, 0
49673, -71.001289, 627.300842, 8.025346, 3.066666, 153, 0, 0, 0
49674, -45.861820, -483.072601, 10.215714, 3.561665, 0, 178, 0, 0
49675, 514.213257, -186.507660, 9.503033, 3.357427, 0, 167, 0, 0
49676, 412.031219, 167.421631, 7.050908, 3.739902, 186, 0, 0, 0
49677, -218.131317, 607.000671, 5.945395, 3.473968, 173, 0, 0, 0
49678, -409.729797, 193.246765, 9.036815, 3.172420, 0, 158, 0, 0
49679, 421.418732, -319.539551, 5.602419, 3.544321, 0, 177, 0, 0
49680, -399.566254, -242.821594, 10.012515, 3.800279, 0, 190, 0, 0
49681, -354.150330, 44.110470, 6.085932, 3.528120, 0, 176, 0, 0
49682, 171.254776, -39.255154, 6.262581, 3.620310, 181, 0, 0, 0
49683, -139.508087, -60.811890, 9.926289, 3.193841, 159, 0, 0, 0
49684, 90.288094, -387.390564, 11.296899, 3.717107, 0, 185, 0, 0
49685, 465.776825, -221.025040, 11.631744, 3.535310, 176, 0, 0, 0
49686, -320.443939, -12.322495, 9.788112, 3.204842, 0, 160, 0, 0
49687, -471.168610, 174.964096, 6.006868, 3.369066, 168, 0, 0, 0
49688, -395.937683, 61.184891, 5.937146, 3.740708, 0, 187, 0, 0
49689, 98.911957, 420.385712, 7.678174, 3.305352, 165, 0, 0, 0
49690, 222.849701, -246.837341, 8.639747, 3.780041, 189, 0, 0, 0
49691, 108.044075, -352.403687, 8.312230, 3.540951, 177, 0, 0, 0
49692, -79.096489, 436.609772, 7.726780, 3.700728, 0, 185, 0, 0
49693, -429.227905, -462.497406, 9.432764, 3.333256, 0, 166, 0, 0
49694, 384.524933, 246.197800, 6.975661, 3.398037, 0, 169, 0, 0
49695, -259.707520, -437.118256, 4.704236, 3.765275, 188, 0, 0, 0
49696, -547.542297, -106.191513, 8.560473, 3.146278, 0, 157, 0, 0
49697, 242.519989, 540.884399, 10.387603, 3.821710, 191, 0, 0, 0
49698, 39.440903, -274.410492, 11.218365, 3.551604, 177, 0, 0, 0
49699, -541.261841, -129.205048, 11.672851, 3.776809, 0, 188, 0, 0
49700, 487.835541, 326.904449, 7.169079, 3.784189, 189, 0, 0, 0
49701, -85.608017, 346.456421, 5.261123, 3.447757, 0, 172, 0, 0
49702, 451.665649, 435.007355, 9.014223, 3.535902, 176, 0, 0, 0
49703, -376.601440, 125.810165, 9.010468, 3.160897, 158, 0, 0, 0
49704, -273.306519, -463.532349, 7.664577, 3.759970, 187, 0, 0, 0
49705, 8.413588, -224.029175, 8.390147, 3.343875, 167, 0, 0, 0
49706, -461.207855, 320.511780, 8.527433, 3.515834, 0, 175, 0, 0
49707, -213.590195, -190.827560, 6.989973, 3.773619, 188, 0, 0, 0
49708, -648.620361, 63.812824, 11.183493, 3.248307, 162, 0, 0, 0
49709, -133.623260, -277.594940, 6.983736, 3.390451, 0, 169, 0, 0
49710, 383.483917, 524.691345, 5.739229, 3.213957, 160, 0, 0, 0
49711, -328.410797, 317.191254, 9.051857, 3.393761, 169, 0, 0, 0
49712, -32.667557, -104.543488, 7.683471, 3.417977, 170, 0, 0, 0
49713, -113.991959, 477.606964, 7.681175, 3.584322, 179, 0, 0, 0
49714, -214.157928, -307.111053, 7.531096, 3.664382, 183, 0, 0, 0
49715, 343.542023, 108.828484, 12.573321, 3.435506, 171, 0, 0, 0
49716, 291.308746, -202.548050, 5.906841, 3.433883, 0, 171, 0, 0
49717, -383.485413, 431.480011, 11.265176, 3.295231, 0, 164, 0, 0
49718, -515.596191, 193.811752, 9.299398, 3.344840, 0, 167, 0, 0
49719, -63.849945, -566.362549, 10.876036, 3.206872, 0, 160, 0, 0
49720, 514.289978, 362.155243, 7.280588, 3.176451, 0, 158, 0, 0
49721, -171.151184, 196.107697, 8.391747, 3.151251, 0, 157, 0, 0
49722, 612.942322, 186.269714, 11.243355, 3.494384, 174, 0, 0, 0
49723, -272.120911, -581.315918, 8.237671, 3.371627, 168, 0, 0, 0
49724, -268.634979, -114.454613, 9.813401, 3.229642, 161, 0, 0, 0
49725, -311.232910, 65.948212, 5.869246, 3.734812, 0, 186, 0, 0
49726, 347.088501, -378.575714, 8.684475, 3.069552, 153, 0, 0, 0
49727, 288.974609, 516.829346, 10.600578, 3.404478, 170, 0, 0, 0
49728, 366.268738, -458.373596, 8.794334, 3.224120, 161, 0, 0, 0
49729, 281.466553, 538.475952, 7.865541, 2.879648, 143, 0, 0, 0
49730, 12.286671, 268.183868, 7.847438, 3.431185, 171, 0, 0, 0
49731, 456.581299, 54.886269, 9.788537, 3.614821, 0, 180, 0, 0
49732, 459.443420, 293.863770, 6.614711, 3.394507, 169, 0, 0, 0
49733, -602.287659, 204.519638, 9.603268, 3.338997, 0, 166, 0, 0
49734, 478.639282, -190.585083, 11.059783, 3.391690, 169, 0, 0, 0
49735, 441.550201, -268.850128, 8.527543, 3.121380, 156, 0, 0, 0
49736, -198.797318, -34.116455, 9.596603, 3.694907, 184, 0, 0, 0
49737, -12.050807, -316.373230, 11.410571, 3.415056, 170, 0, 0, 0
49738, 285.430695, -210.342667, 5.926106, 3.716766, 0, 185, 0, 0
49739, -478.832886, -50.472160, 9.643172, 3.451804, 0, 172, 0, 0
49740, 348.350037, 198.753036, 6.501851, 3.500761, 175, 0, 0, 0
49741, -530.250305, 76.628998, 5.908663, 3.023595, 151, 0, 0, 0
49742, 311.007690, 311.070923, 10.153655, 3.476373, 0, 173, 0, 0
49743, -293.415070, 345.466766, 12.190006, 3.210533, 160, 0, 0, 0
49744, -137.129440, 569.865967, 4.907495, 3.246983, 0, 162, 0, 0
49745, 448.210876, -303.680359, 8.730505, 3.223404, 0, 161, 0, 0
49746, 484.426758, -262.569855, 8.460354, 3.120668, 0, 156, 0, 0
49747, 251.462311, -472.141510, 7.720747, 3.731547, 186, 0, 0, 0
49748, 113.586975, -2.748561, 10.056758, 3.592606, 0, 179, 0, 0
49749, -386.929230, 391.227325, 9.836507, 3.513623, 0, 175, 0, 0
49750, -292.980011, -347.277496, 7.260912, 3.634882, 181, 0, 0, 0
49751, -29.780249, 656.912170, 8.618180, 3.622049, 0, 181, 0, 0
49752, -302.372528, 476.989655, 12.667804, 3.215594, 160, 0, 0, 0
49753, 164.311249, 49.553932, 12.936249, 3.370803, 0, 168, 0, 0
49754, -383.954468, -279.967896, 6.873289, 3.602172, 0, 180, 0, 0
49755, -344.247070, -451.490082, 7.900327, 3.201140, 0, 160, 0, 0
49756, 602.859924, 249.026382, 8.301466, 3.437731, 171, 0, 0, 0
49757, 433.063507, -194.799118, 8.869102, 3.103721, 0, 155, 0, 0
49758, 498.650269, 369.750702, 7.112366, 3.310439, 0, 165, 0, 0
49759, 359.444672, -3.405118, 9.208031, 3.376452, 0, 168, 0, 0
49760, 43.586884, 103.363060, 10.595327, 3.375928, 168, 0, 0, 0
49761, 584.935852, 128.276657, 11.601110, 3.064558, 0, 153, 0, 0
49762, 571.436218, -336.012482, 7.439119, 3.518783, 175, 0, 0, 0
49763, 309.926239, 175.541382, 6.284606, 3.185714, 0, 159, 0, 0
49764, -223.811005, 292.720245, 11.726308, 3.649416, 0, 182, 0, 0
49765, 353.175568, -131.982147, 9.175076, 3.232276, 0, 161, 0, 0
49766, -357.661774, 202.973785, 8.981936, 3.312559, 165, 0, 0, 0
49767, -483.582184, -203.759125, 10.018566, 3.542154, 177, 0, 0, 0
49768, -572.008179, 89.340820, 12.314165, 3.864260, 0, 193, 0, 0
49769, 457.014740, 208.039047, 10.391604, 3.390503, 0, 169, 0, 0
49770, -455.089539, 417.322906, 7.474937, 2.951473, 147, 0, 0, 0
49771, -466.827820, 236.142334, 6.191212, 3.175146, 0, 158, 0, 0
49772, -103.695068, -429.983582, 4.713981, 3.728687, 0, 186, 0, 0
49773, 410.770538, -496.264343, 7.034939, 3.120844, 156, 0, 0, 0
49774, -470.032074, -104.708992, 7.423485, 3.172742, 0, 158, 0, 0
49775, -271.103271, 49.339882, 5.902768, 3.123230, 0, 156, 0, 0
49776, -508.621490, 166.120758, 8.823611, 3.263508, 0, 163, 0, 0
49777, 331.387390, -197.847473, 9.200359, 3.242510, 162, 0, 0, 0
49778, -222.336838, 305.014404, 11.701167, 3.265225, 163, 0, 0, 0
49779, 233.355194, 607.517456, 11.850528, 2.996868, 0, 149, 0, 0
49780, -12.162251, -109.681381, 8.414860, 3.477634, 173, 0, 0, 0
49781, -422.404083, 103.522476, 5.875501, 3.443868, 0, 172, 0, 0
49782, -104.736382, 591.269409, 8.032079, 3.102857, 155, 0, 0, 0
49783, 185.674240, 605.804443, 8.889819, 3.188609, 159, 0, 0, 0
49784, 83.358040, -542.958557, 7.710988, 3.365691, 0, 168, 0, 0
49785, 108.736679, 420.476288, 7.669178, 3.649714, 182, 0, 0, 0
49786, -124.910202, -107.509399, 7.052023, 3.605139, 0, 180, 0, 0
49787, -321.859741, -374.822906, 7.318119, 3.319770, 0, 165, 0, 0
49788, 140.116547, -442.073608, 7.987989, 3.545841, 0, 177, 0, 0
49789, -87.136185, -44.174232, 7.503516, 3.404812, 170, 0, 0, 0
49790, -63.232922, -236.878189, 4.411849, 3.062724, 0, 153, 0, 0
49791, 394.780853, -117.510361, 9.440519, 3.425822, 0, 171, 0, 0
49792, 369.190765, -372.943787, 8.637426, 3.404452, 0, 170, 0, 0
49793, -97.564697, 108.136200, 11.685938, 3.469130, 173, 0, 0, 0
49794, -145.548462, 42.429588, 9.283561, 3.620917, 181, 0, 0, 0
49795, 7.029324, -586.473755, 9.521414, 3.382884, 0, 169, 0, 0
49796, -161.177643, -425.521362, 7.353986, 3.146009, 157, 0, 0, 0
49797, 88.674942, 84.456497, 4.418523, 3.053361, 0, 152, 0, 0
49798, -348.016907, 293.205261, 9.055031, 3.045411, 152, 0, 0, 0
49799, 121.844421, 168.216339, 7.109152, 3.956205, 0, 197, 0, 0
49800, 120.525673, 121.341103, 4.084292, 3.370940, 168, 0, 0, 0
49801, 591.661560, 28.163805, 8.664329, 3.280722, 0, 164, 0, 0
49802, 368.504913, -344.213959, 8.632370, 3.560587, 0, 178, 0, 0
49803, 342.543854, -119.114136, 9.212341, 3.252804, 0, 162, 0, 0
49804, 175.308060, 576.436035, 5.900214, 3.291173, 0, 164, 0, 0
49805, 497.085052, -31.855255, 12.972123, 3.121864, 156, 0, 0, 0
49806, 337.110809, -294.201996, 8.537530, 3.692857, 184, 0, 0, 0
49807, 327.422119, -26.441410, 12.368691, 3.041441, 152, 0, 0, 0
